64	31	0	2	2	1	1	1
65	32	0	2	2	1	1	2
24	33	0	2	2	1	1	3
21	34	0	2	2	1	1	4
63	73	0	2	2	1	1	5
21	74	0	2	2	1	1	6
21	75	0	2	2	1	1	7
66	76	0	2	2	1	1	8
65	31	0	2	2	1	2	9
64	32	0	2	2	1	2	10
23	33	0	2	2	1	2	11
63	34	0	2	2	1	2	12
24	73	0	2	2	1	2	13
22	74	0	2	2	1	2	14
63	75	0	2	2	1	2	15
64	76	0	2	2	1	2	16
21	31	0	2	2	1	3	17
24	32	0	2	2	1	3	18
66	33	0	2	2	1	3	19
23	34	0	2	2	1	3	20
63	73	0	2	2	1	3	21
66	74	0	2	2	1	3	22
21	75	0	2	2	1	3	23
23	76	0	2	2	1	3	24
66	31	0	2	2	1	4	25
66	32	0	2	2	1	4	26
65	33	0	2	2	1	4	27
63	34	0	2	2	1	4	28
22	73	0	2	2	1	4	29
63	74	0	2	2	1	4	30
22	75	0	2	2	1	4	31
21	76	0	2	2	1	4	32
24	31	0	2	2	1	5	33
65	32	0	2	2	1	5	34
24	33	0	2	2	1	5	35
23	34	0	2	2	1	5	36
66	73	0	2	2	1	5	37
22	74	0	2	2	1	5	38
65	75	0	2	2	1	5	39
24	76	0	2	2	1	5	40
66	31	0	2	2	1	6	41
64	32	0	2	2	1	6	42
63	33	0	2	2	1	6	43
22	34	0	2	2	1	6	44
64	73	0	2	2	1	6	45
23	74	0	2	2	1	6	46
65	75	0	2	2	1	6	47
23	76	0	2	2	1	6	48
21	31	0	2	2	1	7	49
24	32	0	2	2	1	7	50
23	33	0	2	2	1	7	51
22	34	0	2	2	1	7	52
22	73	0	2	2	1	7	53
64	74	0	2	2	1	7	54
64	75	0	2	2	1	7	55
65	76	0	2	2	1	7	56
